appraisal_id,organization_name,property_type,loan_type,created_at,qc_versions,revision_exists,lender_revision_exists,minutes_cycle_time,minutes_in_review_v1,minutes_in_queue,rules_run
APR-001524,Forest Appraisal,Multi-Family,Refinance,2025-09-08 11:04:14,1,1,False,231,25.0,206,63
APR-001525,Ocean Appraisal,Condo,Refinance,2025-09-26 11:04:14,1,0,True,25,15.0,10,62
APR-001526,Ocean Appraisal,Townhouse,Refinance,2025-10-13 11:04:14,2,1,True,312,23.0,10,77
APR-001527,River Appraisal,Townhouse,Purchase,2025-08-25 11:04:14,1,1,False,26,22.0,4,146
APR-001528,Delta Appraisal,Single Family,Purchase,2025-07-17 11:04:14,1,1,False,48,33.0,15,141
APR-001529,River Appraisals LLC,Manufactured,Purchase ,2025-09-27 11:04:14,5,1,False,1320,19.0,6,140
APR-001530,Ocean Appraisal,Townhouse,Refinance,2025-08-10 11:04:14,2,1,False,588,5.0,11,68
APR-001531,River Appraisal,Multi-Family,HELOC,2025-09-16 11:04:14,1,0,False,12,8.0,4,93
APR-001532,Ocean Appraisal,Condo,Refinance,2025-09-16 11:04:14,1,0,False,26,20.0,6,63
APR-001533,Horizon Appraisal,Townhouse,Refinance,2025-09-23 11:04:14,1,0,False,194,9.0,185,59
APR-001534,Horizon Appraisal Co.,Single Family,Refinance,2025-09-07 11:04:14,1,0,True,165,6.0,159,63
APR-001535,Delta Appraisal,Townhouse,Purchase,2025-10-11 11:04:14,3,1,False,3654,47.0,11,166
APR-001536,Delta Appraisal,Manufactured,Purchase,2025-08-12 11:04:14,1,1,False,55,-7.0,14,141
APR-001537,River Appraisal,Single Family,Purchase,2025-08-31 11:04:14,1,1,False,26,21.0,5,130
APR-001538,Forest Appraisals,Townhouse,Purchase,2025-07-20 11:04:14,2,1,True,906,19.0,167,154
APR-001539,Horizon Appraisal,Manufactured,Refinance,2025-08-07 11:04:14,2,1,False,930,5.0,164,69
APR-001540,Delta Appraisal,Single Family,Purchase,2025-10-01 11:04:14,1,1,False,56,43.0,13,158
APR-001541,River Appraisal,Single Family,PURCHASE,2025-08-26 11:04:14,1,1,False,29,22.0,7,136
APR-001542,River Appraisal,Condo,Purchase,2025-09-18 11:04:14,3,1,False,780,18.0,4,138
APR-001543,River Appraisal,Condo,Purchase,2025-08-24 11:04:14,1,1,True,21,15.0,6,117
APR-001544,Delta Appraisal,Townhouse,Purchase,2025-07-31 11:04:14,1,0,False,32,24.0,8,140
APR-001545,Ocean Appraisal,Multi-Family,Refinance,2025-07-28 11:04:14,1,0,False,17,9.0,8,66
APR-001546,Delta Appraisal,Manufactured,Purchase,2025-09-16 11:04:14,2,1,False,1026,39.0,11,147
APR-001547,Forest Appraisal,Manufactured,Purchase,2025-09-16 11:04:14,2,1,True,1548,29.0,153,165
APR-001548,River Appraisal,Single Family,Purchase,2025-08-04 11:04:14,1,0,True,14,10.0,4,134
APR-001549,Delta Appraisal,Condo,Refinance,2025-08-02 11:04:14,1,0,True,28,17.0,11,89
APR-001550,Ocean Appraisal,Single Family,Refinance,2025-09-21 11:04:14,3,1,False,2190,32.0,10,78
APR-001551,Ocean Appraisal,Manufactured,Refinance,2025-07-22 11:04:14,1,0,True,16,6.0,10,71
APR-001552,Ocean Appraisal,Single Family,Refinance,2025-07-22 11:04:14,1,0,True,17,10.0,7,70
APR-001553,Delta Appraisal,Single Family,Refinance,2025-08-25 11:04:14,1,0,True,25,17.0,8,74
APR-001554,Delta Appraisal,Condo,Refinance,2025-10-06 11:04:14,1,0,False,30,20.0,10,80
APR-001555,River Appraisal,Townhouse,Purchase,2025-08-22 11:04:14,1,0,True,12,6.0,6,115
APR-001556,Delta Appraisal,Single Family,Purchase,2025-09-11 11:04:14,3,1,False,2562,32.0,10,142
APR-001557,River Appraisals LLC,Single Family,PURCHASE,2025-08-21 11:04:14,1,1,False,24,19.0,5,129
APR-001558,Ocean Appraisal,Manufactured,HELOC,2025-09-26 11:04:14,1,0,True,27,21.0,6,96
APR-001559,Ocean Appraisal,Manufactured,Purchase,2025-08-30 11:04:14,1,1,False,48,38.0,10,151
APR-001560,River Appraisals LLC,Manufactured,Purchase,2025-08-22 11:04:14,1,0,False,20,15.0,5,148
APR-001561,Forest Appraisal,Manufactured,Purchase,2025-08-25 11:04:14,1,0,False,214,19.0,195,130
APR-001562,River Appraisal,Condo,Purchase,2025-07-23 11:04:14,1,1,False,25,19.0,6,129
APR-001563,Ocean Appraisal,Single Family,Refinance,2025-10-11 11:04:14,3,1,False,774,27.0,7,80
APR-001564,Ocean Appraisal,Multi-Family,Refinance,2025-07-28 11:04:14,2,1,False,282,9.0,8,60
APR-001565,Horizon Appraisal,Manufactured,Purchase ,2025-10-01 11:04:14,2,1,False,606,15.0,181,121
APR-001566,Horizon Appraisal Inc,Townhouse,Refinance,2025-08-25 11:04:14,1,0,False,162,5.0,157,55
APR-001567,Forest Appraisal,Manufactured,Refinance,2025-10-10 11:04:14,2,1,False,245,14.0,162,76
APR-001568,Ocean Appraisal,Manufactured,HELOC,2025-09-14 11:04:14,2,1,False,786,27.0,11,99
APR-001569,Forest Appraisal Inc,Multi-Family,Purchase,2025-10-14 11:04:14,2,1,False,240,15.0,125,123
APR-001570,Ocean Appraisal,Multi-Family,Refinance,2025-10-12 11:04:14,3,1,False,690,11.0,8,73
APR-001571,Horizon Appraisal,Condo,Purchase,2025-08-14 11:04:14,1,1,False,170,22.0,148,141
APR-001572,Delta Appraisal,Multi-Family,Purchase,2025-09-01 11:04:14,2,1,False,726,41.0,11,159
APR-001573,Forest Appraisal,Townhouse,Refinance,2025-10-10 11:04:14,1,0,False,137,5.0,132,56
APR-001574,River Appraisal,Single Family,Purchase,2025-07-20 11:04:14,1,1,False,32,28.0,4,137
APR-001575,Horizon Appraisal,Multi-Family,Purchase,2025-09-16 11:04:14,2,1,False,1008,18.0,206,126
APR-001576,Forest Appraisal,Manufactured,Purchase,2025-08-30 11:04:14,1,1,True,240,29.0,211,134
APR-001577,Delta Appraisal,Multi-Family,Purchase,2025-07-30 11:04:14,1,1,False,49,37.0,12,137
APR-001578,Ocean Appraisal LLC,Single Family,Refinance,2025-10-08 11:04:14,2,1,False,498,7.0,9,60
APR-001579,River Appraisal,Manufactured,Purchase,2025-09-06 11:04:14,1,1,False,30,26.0,4,139
APR-001580,Horizon Appraisal,Manufactured,Purchase,2025-08-17 11:04:14,2,1,False,924,23.0,189,117
APR-001581,Forest Appraisal,Single Family,HELOC,2025-09-04 11:04:14,1,0,True,209,20.0,189,110
APR-001582,River Appraisal,Manufactured,Purchase,2025-10-13 11:04:14,1,1,False,24,20.0,4,131
APR-001583,Horizon Appraisal,Manufactured,Refinance,2025-09-10 11:04:14,2,1,True,642,11.0,178,1195
APR-001584,River Appraisal Inc.,Condo,Purchase,2025-08-16 11:04:14,1,1,False,26,20.0,6,0
APR-001585,"Ocean Appraisal, Inc.",Multi-Family,Refinance,2025-09-28 11:04:14,2,1,True,294,12.0,6,73
APR-001586,Ocean Appraisal,Townhouse,Refinance,2025-09-14 11:04:14,2,1,True,342,19.0,11,50
APR-001587,Delta Appraisal,Condo,Purchase,2025-09-11 11:04:14,1,0,False,49,34.0,15,153
APR-001588,River Appraisal,Manufactured,HELOC,2025-07-25 11:04:14,2,1,False,666,16.0,4,100
APR-001589,"Ocean Appraisal, Inc.",Multi-Family,Refinance,2025-10-01 11:04:14,1,1,False,39,33.0,6,86
APR-001590,River Appraisal,Single Family,Purchase,2025-10-09 11:04:14,1,0,False,11,5.0,6,113
APR-001591,Ocean Appraisal,Manufactured,Purchase,2025-08-03 11:04:14,1,1,True,39,31.0,8,129
APR-001592,Ocean Appraisal,Condo,Refinance,2025-10-09 11:04:14,1,0,True,29,18.0,11,87
APR-001593,Horizon Appraisal,Manufactured,Refinance,2025-09-04 11:04:14,2,1,False,402,5.0,179,53
APR-001594,Delta Appraisal,Townhouse,Purchase,2025-08-12 11:04:14,2,1,False,1674,39.0,14,166
APR-001595,River Appraisal,Townhouse,Purchase,2025-10-11 11:04:14,1,0,True,15,9.0,6,139
APR-001596,Horizon Appraisal,Single Family,Refinance,2025-08-30 11:04:14,1,0,False,198,5.0,193,52
APR-001597,Delta Appraisal,Multi-Family,Purchase,2025-09-20 11:04:14,1,1,False,61,49.0,12,170
APR-001598,Forest Appraisal Inc,Townhouse,Refinance,2025-07-24 11:04:14,2,1,False,894,17.0,126,67
APR-001599,Delta Appraisal,Manufactured,Heloc,2025-07-17 11:04:14,1,1,False,46,37.0,9,104
APR-001600,River-Appraisal,Single Family,Purchase,2025-08-22 11:04:14,1,1,False,22,16.0,6,145
APR-001601,Forest Appraisal,Multi-Family,Purchase,2025-09-30 11:04:14,1,0,False,165,20.0,145,134
APR-001602,River Appraisal,Multi-Family,Purchase,2025-09-06 11:04:14,1,0,False,18,14.0,4,137
APR-001603,Horizon Appraisal,Condo,Refinance,2025-10-09 11:04:14,1,0,False,201,5.0,196,76
APR-001604,Horizon Appraisal,Multi-Family,purchase,2025-09-26 11:04:14,1,1,True,204,21.0,183,138
APR-001605,River Appraisal,Townhouse,Refinance,2025-08-05 11:04:14,1,0,False,12,5.0,7,65
APR-001606,Forest Appraisal,Single Family,Purchase,2025-07-26 11:04:14,1,0,True,183,19.0,164,121
APR-001607,Forest Appraisal,Multi-Family,Refinance,2025-09-17 11:04:14,1,0,False,155,13.0,142,82
APR-001608,Forest Appraisal,Multi-Family,PURCHASE,2025-10-07 11:04:14,1,1,False,202,39.0,163,154
APR-001609,Horizon Appraisal,Manufactured,Refinance,2025-10-14 11:04:14,1,0,False,194,8.0,186,65
APR-001610,Horizon Appraisal,Manufactured,refinance,2025-09-13 11:04:14,2,1,False,294,8.0,121,60
APR-001611,Horizon Appraisal,Multi-Family,Refinance,2025-09-12 11:04:14,1,0,True,188,11.0,177,66
APR-001612,River Appraisal,Manufactured,PURCHASE,2025-09-09 11:04:14,1,1,False,28,23.0,5,101
APR-001613,Ocean Appraisal,Manufactured,Refinance,2025-08-16 11:04:14,3,1,False,330,11.0,6,72
APR-001614,River Appraisal,Manufactured,Purchase,2025-09-24 11:04:14,1,1,False,24,18.0,6,135
APR-001615,River Appraisal,Manufactured,Purchase,2025-07-21 11:04:14,1,1,False,35,29.0,6,142
APR-001616,Horizon Appraisal,Manufactured,Refinance,2025-07-31 11:04:14,1,0,False,184,8.0,176,60
APR-001617,Horizon Appraisal,Condo,HELOC,2025-07-27 11:04:14,2,1,True,510,8.0,115,81
APR-001618,Delta Appraisal,Multi-Family,HELOC,2025-08-21 11:04:14,2,1,True,666,31.0,8,116
APR-001619,Delta Appraisal,Single Family,Purchase,2025-10-03 11:04:14,1,1,False,58,47.0,11,132
APR-001620,Forest Appraisal,Single Family,Purchase,2025-10-09 11:04:14,2,1,False,491,19.0,173,110
APR-001621,Delta Appraisal,Manufactured,REFINANCE,2025-08-25 11:04:14,1,0,True,24,13.0,11,65
APR-001622,"Ocean Appraisal, Inc.",Single Family,HELOC,2025-09-23 11:04:14,1,0,False,22,12.0,10,91
APR-001623,Horizon Appraisal,Manufactured,Refinance,2025-09-15 11:04:14,1,0,True,180,7.0,173,57
APR-001624,River Appraisal,Townhouse,Purchase,2025-08-23 11:04:14,1,1,False,25,21.0,4,132
APR-001625,Forest Appraisal,Townhouse,Purchase,2025-10-01 11:04:14,1,1,True,239,32.0,207,150
APR-001626,Delta Appraisal,Multi-Family,Purchase,2025-10-05 11:04:14,1,1,False,61,47.0,14,170
APR-001627,Delta Appraisal,Townhouse,Purchase,2025-07-23 11:04:14,1,1,False,47,38.0,9,170
APR-001628,Delta Appraisal,Single Family,Purchase,2025-09-17 11:04:14,1,1,False,45,36.0,9,144
APR-001629,Forest Appraisal,Townhouse,Purchase,2025-08-21 11:04:14,2,1,True,240,30.0,163,130
APR-001630,Forest Appraisal,Townhouse,Refinance,2025-08-21 11:04:14,1,0,False,148,12.0,136,91
APR-001631,Ocean Appraisal LLC,Condo,Refinance,2025-10-02 11:04:14,2,1,False,378,12.0,10,73
APR-001632,Delta Appraisal,Multi-Family,refinance,2025-10-09 11:04:14,2,1,False,522,11.0,13,73
APR-001633,River-Appraisal,Condo,Refinance,2025-08-19 11:04:14,1,0,True,14,9.0,5,75
APR-001634,Horizon Appraisal,Single Family,Purchase,2025-09-22 11:04:14,2,1,False,1242,12.0,121,119
APR-001635,River Appraisal,Manufactured,HELOC,2025-08-04 11:04:14,2,1,False,360,7.0,7,118
APR-001636,Forest Appraisal,Multi-Family,Refinance,2025-09-07 11:04:14,1,1,False,263,28.0,235,86
APR-001637,Forest Appraisal Co.,Condo,Refinance,2025-10-06 11:04:14,1,1,True,201,24.0,177,64
APR-001638,Forest Appraisal,Single Family,Purchase,2025-08-30 11:04:14,2,1,True,1548,22.0,202,147
APR-001639,River Appraisal,Single Family,Purchase,2025-07-31 11:04:14,1,1,False,32,26.0,6,145
APR-001640,Forest Appraisal,Townhouse,Purchase,2025-09-15 11:04:14,5,1,True,1242,26.0,133,119
APR-001641,Horizon Appraisal,Condo,Refinance,2025-09-23 11:04:14,1,0,True,160,7.0,153,59
APR-001642,Horizon Appraisal,Multi-Family,Refinance,2025-09-04 11:04:14,2,1,True,1116,5.0,187,79
APR-001643,River Appraisal,Single Family,Purchase,2025-09-10 11:04:14,2,1,False,816,15.0,6,111
APR-001644,River Appraisal,Multi-Family,HELOC,2025-09-12 11:04:14,2,1,False,648,13.0,6,102
APR-001645,River Appraisal,Single Family,HELOC,2025-10-12 11:04:14,1,0,False,10,6.0,4,111
APR-001646,Ocean Appraisal,Townhouse,HELOC,2025-10-06 11:04:14,1,1,True,40,32.0,8,113
APR-001647,Horizon Appraisal,Townhouse,Refinance,2025-10-08 11:04:14,1,0,False,140,8.0,132,74
APR-001648,River Appraisal,Townhouse,Purchase,2025-07-29 11:04:14,2,1,False,1002,21.0,7,122
APR-001649,Delta Appraisal,Condo,Purchase,2025-10-11 11:04:14,2,1,False,960,35.0,11,178
APR-001650,Delta Appraisal,Townhouse,Refinance,2025-09-21 11:04:14,1,0,True,27,15.0,12,76
APR-001651,Forest Appraisal,Single Family,Purchase,2025-07-18 11:04:14,2,1,True,1074,32.0,149,147
APR-001652,Ocean Appraisal,Manufactured,Purchase,2025-07-29 11:04:14,3,1,True,576,25.0,8,133
APR-001653,Ocean Appraisal,Condo,Refinance,2025-08-30 11:04:14,1,0,False,18,10.0,8,63
APR-001654,River-Appraisal,Single Family,Purchase,2025-07-21 11:04:14,2,1,False,756,14.0,6,134
APR-001655,Delta Appraisal,Condo,Purchase,2025-10-01 11:04:14,1,1,False,61,48.0,13,156
APR-001656,Delta Appraisal,Single Family,Refinance,2025-08-01 11:04:14,1,0,True,21,13.0,8,64
APR-001657,Delta Appraisal,Manufactured,Purchase,2025-10-09 11:04:14,2,1,False,1944,31.0,11,167
APR-001658,Forest Appraisal,Condo,Refinance,2025-10-14 11:04:14,1,0,False,227,16.0,211,62
APR-001659,River Appraisal,Single Family,Purchase,2025-10-09 11:04:14,1,1,True,22,16.0,6,142
APR-001660,Horizon Appraisal,Multi-Family,HELOC,2025-08-21 11:04:14,3,1,True,624,20.0,203,119
APR-001661,River Appraisal,Townhouse,Purchase,2025-07-26 11:04:14,1,1,False,20,16.0,4,140
APR-001662,Ocean Appraisal,Single Family,Refinance,2025-08-28 11:04:14,1,0,True,16,10.0,6,50
APR-001663,River Appraisal,Condo,HELOC,2025-08-19 11:04:14,1,0,True,14,10.0,4,107
APR-001664,Horizon Appraisal Co.,Manufactured,Purchase,2025-08-11 11:04:14,1,0,False,152,17.0,135,111
APR-001665,Horizon Appraisal,Single Family,Purchase,2025-09-17 11:04:14,2,1,True,1206,9.0,124,118
APR-001666,Forest Appraisal,Condo,Purchase,2025-09-10 11:04:14,2,1,True,720,18.0,201,152
APR-001667,Delta Appraisal,Townhouse,Refinance,2025-09-11 11:04:14,1,0,True,29,16.0,13,67
APR-001668,Ocean Appraisal,Manufactured,PURCHASE,2025-07-26 11:04:14,1,1,False,27,21.0,6,110
APR-001669,River Appraisal,Multi-Family,Purchase,2025-07-19 11:04:14,1,1,True,28,21.0,7,128
APR-001670,Forest Appraisal,Single Family,Refinance,2025-07-17 11:04:14,2,1,False,366,9.0,140,77
APR-001671,Horizon Appraisal,Townhouse,Purchase,2025-10-14 11:04:14,1,1,False,216,15.0,201,121
APR-001672,Horizon Appraisal,Multi-Family,Refinance,2025-09-20 11:04:14,3,1,True,696,7.0,197,73
APR-001673,Horizon Appraisal,Manufactured,Purchase,2025-07-25 11:04:14,1,1,False,188,28.0,160,134
APR-001674,Forest Appraisal,Multi-Family,Purchase,2025-10-13 11:04:14,1,0,True,205,21.0,184,150
APR-001675,Ocean Appraisal,Townhouse,Refinance,2025-08-31 11:04:14,1,0,True,16,5.0,11,54
APR-001676,River Appraisal,Single Family,Purchase,2025-10-05 11:04:14,1,1,False,22,16.0,6,152
APR-001677,River Appraisal,Single Family,Purchase,2025-08-29 11:04:14,1,0,True,22,16.0,6,144
APR-001678,Horizon Appraisal,Condo,Refinance,2025-08-23 11:04:14,1,0,False,131,7.0,124,74
APR-001679,Forest Appraisal,Condo,Purchase,2025-09-04 11:04:14,1,0,True,232,17.0,215,145
APR-001680,River Appraisal,Townhouse,Purchase,2025-07-30 11:04:14,2,1,False,870,16.0,7,132
APR-001681,Horizon Appraisal Inc,Multi-Family,Purchase,2025-10-05 11:04:14,1,1,True,151,,128,132
APR-001682,Forest Appraisal,Single Family,Purchase,2025-08-10 11:04:14,1,0,True,250,16.0,234,105
APR-001683,Delta Review,Single Family,Purchase,2025-09-04 11:04:14,1,0,False,37,28.0,9,129
APR-001684,Delta-Appraisal,Manufactured,Refinance,2025-09-18 11:04:14,5,1,False,2112,16.0,10,80
APR-001685,Horizon Appraisal,Single Family,HELOC,2025-07-19 11:04:14,2,1,False,702,22.0,179,108
APR-001686,River Appraisal,Multi-Family,Purchase,2025-07-22 11:04:14,5,1,False,852,30.0,4,129
APR-001687,Ocean Appraisal,Manufactured,Purchase,2025-10-08 11:04:14,1,1,False,47,41.0,6,152
APR-001688,Horizon Appraisal,Condo,HELOC,2025-09-23 11:04:14,1,0,True,194,15.0,179,109
APR-001689,Delta Appraisal,Single Family,Purchase,2025-07-26 11:04:14,2,1,False,1188,33.0,10,155
APR-001690,Forest Appraisal,Multi-Family,Purchase,2025-07-19 11:04:14,2,1,True,450,27.0,238,160
APR-001691,Delta-Appraisal,Condo,Purchase,2025-10-14 11:04:14,3,1,False,1494,38.0,13,148
APR-001692,Ocean Appraisal,Townhouse,Purchase,2025-07-23 11:04:14,1,1,False,43,34.0,9,137
APR-001693,Ocean Appraisal,Manufactured,Refinance,2025-08-07 11:04:14,1,1,False,22,12.0,10,73
APR-001694,Ocean Appraisal,Single Family,Refinance,2025-07-30 11:04:14,2,1,False,888,12.0,8,73
APR-001695,Horizon Appraisal,Condo,Refinance,2025-10-03 11:04:14,2,1,True,744,6.0,141,65
APR-001696,Ocean Appraisal Inc.,Townhouse,Refinance,2025-09-09 11:04:14,1,0,True,27,18.0,9,84
APR-001697,Horizon Appraisal,Manufactured,Purchase,2025-10-12 11:04:14,2,1,True,540,13.0,150,108
APR-001698,Delta Appraisal LLC,Single Family,Purchase ,2025-08-13 11:04:14,1,1,False,49,37.0,12,166
APR-001699,Delta Appraisal,Single Family,Purchase,2025-07-25 11:04:14,1,1,False,46,38.0,8,157
APR-001700,River Appraisal,Condo,Purchase,2025-09-08 11:04:14,1,1,False,25,18.0,7,128
APR-001701,River Appraisal,Condo,Purchase,2025-09-11 11:04:14,2,1,False,870,12.0,4,128
APR-001702,Delta Appraisal,Manufactured,Purchase,2025-07-29 11:04:14,1,1,False,51,38.0,13,160
APR-001703,Horizon Appraisal,Multi-Family,Refinance,2025-07-19 11:04:14,1,1,False,139,21.0,118,76
APR-001704,Ocean Appraisal,Single Family,Purchase,2025-08-08 11:04:14,1,0,False,22,13.0,9,118
APR-001705,Delta Appraisal LLC,Multi-Family,Refinance,2025-09-08 11:04:14,1,0,True,28,13.0,15,77
APR-001706,Forest Appraisal Co.,Townhouse,Purchase,2025-10-06 11:04:14,2,1,False,1746,21.0,216,126
APR-001707,Delta Appraisal,Condo,Purchase,2025-08-16 11:04:14,5,1,False,1464,40.0,10,123
APR-001708,Delta Appraisal,Condo,Refinance,2025-10-01 11:04:14,1,1,False,33,24.0,9,91
APR-001709,Horizon Appraisal,Townhouse,Refinance,2025-07-28 11:04:14,1,0,False,220,13.0,207,67
APR-001710,River Appraisal,Condo,Purchase,2025-09-26 11:04:14,2,1,False,798,18.0,4,162
APR-001711,Forest Appraisal,Single Family,Purchase,2025-09-22 11:04:14,1,0,False,219,,206,116
APR-001712,Delta Appraisal,Manufactured,Purchase,2025-09-24 11:04:14,1,1,False,55,44.0,11,160
APR-001713,Forest Appraisal,Condo,Purchase,2025-10-05 11:04:14,1,1,True,278,39.0,239,136
APR-001714,River-Appraisal,Condo,Purchase,2025-07-31 11:04:14,1,1,False,36,29.0,7,105
APR-001715,Horizon Appraisal,Single Family,Refinance,2025-08-06 11:04:14,1,0,False,136,7.0,129,81
APR-001716,Ocean Appraisal,Condo,Refinance,2025-08-22 11:04:14,1,0,False,19,12.0,7,62
APR-001717,Horizon Appraisal,Multi-Family,Purchase,2025-10-03 11:04:14,1,0,True,222,12.0,210,120
APR-001718,Ocean Appraisal,Manufactured,Purchase,2025-07-23 11:04:14,1,1,True,27,19.0,8,132
APR-001719,Forest Appraisal,Multi-Family,Purchase,2025-07-20 11:04:14,1,1,True,231,29.0,202,138
APR-001720,Delta Appraisal,Multi-Family,Purchase,2025-08-16 11:04:14,1,1,False,48,40.0,8,124
APR-001721,Delta Appraisal,Condo,Refinance,2025-09-08 11:04:14,2,1,False,642,13.0,13,79
APR-001722,River Appraisal,Townhouse,Purchase,2025-07-31 11:04:14,1,1,True,15,11.0,4,114
APR-001723,Forest Appraisal,Condo,Purchase,2025-09-07 11:04:14,1,0,False,196,21.0,175,158
APR-001724,Horizon Appraisal,Multi-Family,Refinance,2025-07-26 11:04:14,1,0,False,123,5.0,118,75
APR-001725,Delta Appraisal,Condo,Purchase,2025-09-10 11:04:14,1,1,False,43,33.0,10,119
APR-001726,Forest Appraisal,Condo,HELOC,2025-09-13 11:04:14,1,0,False,223,11.0,212,87
APR-001727,Horizon Appraisal,Condo,Purchase,2025-09-13 11:04:14,1,1,False,176,25.0,151,127
APR-001728,River Appraisal,Townhouse,HELOC,2025-08-11 11:04:14,1,0,True,19,13.0,6,117
APR-001729,Forest Appraisal,Single Family,Purchase,2025-09-27 11:04:14,3,1,True,858,17.0,197,136
APR-001730,River Appraisal,Multi-Family,Purchase,2025-09-14 11:04:14,2,1,False,768,16.0,7,112
APR-001731,Horizon Appraisal,Condo,Purchase,2025-08-29 11:04:14,1,1,False,180,24.0,156,130
APR-001732,River Appraisal,Manufactured,Purchase,2025-10-06 11:04:14,1,1,False,24,18.0,6,156
APR-001733,Forest Appraisal Co.,Condo,Purchase,2025-09-25 11:04:14,1,1,False,153,31.0,122,140
APR-001734,Ocean Appraisal,Multi-Family,Refinance,2025-09-21 11:04:14,1,0,False,25,15.0,10,82
APR-001735,Forest Appraisal,Townhouse,Purchase,2025-09-14 11:04:14,2,1,True,522,26.0,231,132
APR-001736,Ocean Appraisal,Condo,Refinance,2025-08-17 11:04:14,2,1,False,312,10.0,6,58
APR-001737,River Appraisal,Manufactured,Purchase,2025-08-14 11:04:14,2,1,False,546,12.0,4,135
APR-001738,Forest Appraisal,Multi-Family,HELOC,2025-07-17 11:04:14,1,0,False,254,15.0,239,86
APR-001739,Ocean Appraisal,Manufactured,Purchase,2025-09-15 11:04:14,1,1,False,49,41.0,8,146
APR-001740,Ocean Appraisal,Multi-Family,Refinance,2025-09-05 11:04:14,1,0,False,24,15.0,9,67
APR-001741,Ocean Appraisal,Single Family,Refinance,2025-08-16 11:04:14,2,1,False,372,11.0,9,73
APR-001742,Delta Appraisal,Multi-Family,Refinance,2025-10-13 11:04:14,1,0,False,31,18.0,13,86
APR-001743,Forest Appraisal,Condo,Purchase,2025-08-23 11:04:14,1,0,False,246,22.0,224,139
APR-001744,Ocean Appraisal,Townhouse,Purchase,2025-10-10 11:04:14,2,1,False,462,28.0,10,125
APR-001745,Forest Appraisal,Manufactured,refinance,2025-09-28 11:04:14,1,0,False,167,14.0,153,78
APR-001746,Ocean Appraisal,Condo,HELOC,2025-09-14 11:04:14,1,0,True,21,15.0,6,76
APR-001747,Horizon Appraisal,Multi-Family,Purchase,2025-09-02 11:04:14,1,1,False,167,27.0,140,124
APR-001748,Ocean Appraisal,Multi-Family,Refinance,2025-07-26 11:04:14,1,0,True,16,9.0,7,66
APR-001749,River Appraisal,Multi-Family,Purchase,2025-08-23 11:04:14,2,1,False,1818,15.0,4,133
APR-001750,River Appraisal,Manufactured,Purchase,2025-10-03 11:04:14,2,1,False,750,13.0,5,141
APR-001751,Delta Appraisal,Single Family,Refinance,2025-10-12 11:04:14,3,1,False,630,18.0,9,94
APR-001752,Delta Appraisal,Manufactured,Refinance,2025-07-24 11:04:14,1,0,False,25,15.0,10,76
APR-001753,River Appraisal,Multi-Family,Refinance,2025-07-31 11:04:14,1,0,False,9,5.0,4,58
APR-001754,River Appraisal,Townhouse,Purchase,2025-07-22 11:04:14,2,1,False,1050,18.0,4,130
APR-001755,River Appraisal,Single Family,Purchase,2025-09-26 11:04:14,1,1,True,24,19.0,5,119
